,datatype,image,mask,confound,session,subject,task,template,fds_mean_raw,fds_mean_scrubbed,dice,qc,reason
676,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3474/ses-1/func/sub-UOA3474_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3474/ses-1/func/sub-UOA3474_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3474/ses-1/func/sub-UOA3474_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA3474,rest,MNI152NLin2009cAsym,0.2509516167148594,0.2024747718874458,0.923100343612718,pass,
677,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3694/ses-1/anat/sub-UOA3694_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3694/ses-1/anat/sub-UOA3694_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA3694,,MNI152NLin2009cAsym,,,0.9896252890331054,fail,anat dice 0.9896252890331054 < 0.99
678,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3694/ses-1/func/sub-UOA3694_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3694/ses-1/func/sub-UOA3694_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3694/ses-1/func/sub-UOA3694_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA3694,rest,MNI152NLin2009cAsym,0.2975605105060241,0.2590831432420815,0.9026050571880675,pass,
679,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3765/ses-1/anat/sub-UOA3765_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3765/ses-1/anat/sub-UOA3765_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA3765,,MNI152NLin2009cAsym,,,0.9914860258178051,pass,
680,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3765/ses-1/func/sub-UOA3765_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3765/ses-1/func/sub-UOA3765_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3765/ses-1/func/sub-UOA3765_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA3765,rest,MNI152NLin2009cAsym,0.2081421064257028,0.1953178211983471,0.9191135913824989,pass,
681,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3796/ses-1/anat/sub-UOA3796_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3796/ses-1/anat/sub-UOA3796_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA3796,,MNI152NLin2009cAsym,,,0.9856221920440578,fail,anat dice 0.9856221920440578 < 0.99
682,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3796/ses-1/func/sub-UOA3796_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3796/ses-1/func/sub-UOA3796_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA3796/ses-1/func/sub-UOA3796_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA3796,rest,MNI152NLin2009cAsym,0.10675628305712431,0.10516904871461273,0.912643950574725,pass,
683,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4014/ses-1/anat/sub-UOA4014_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4014/ses-1/anat/sub-UOA4014_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA4014,,MNI152NLin2009cAsym,,,0.9913880102806494,pass,
684,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4014/ses-1/func/sub-UOA4014_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4014/ses-1/func/sub-UOA4014_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4014/ses-1/func/sub-UOA4014_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA4014,rest,MNI152NLin2009cAsym,0.1786913061574297,0.17195288891102037,0.9228764132807663,pass,
685,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4265/ses-1/anat/sub-UOA4265_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4265/ses-1/anat/sub-UOA4265_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA4265,,MNI152NLin2009cAsym,,,0.9917045225364867,pass,
686,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4265/ses-1/func/sub-UOA4265_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4265/ses-1/func/sub-UOA4265_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA4265/ses-1/func/sub-UOA4265_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA4265,rest,MNI152NLin2009cAsym,0.24503393830522086,0.22667633811016946,0.9474026629575205,pass,
687,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5309/ses-1/anat/sub-UOA5309_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5309/ses-1/anat/sub-UOA5309_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA5309,,MNI152NLin2009cAsym,,,0.9899838468112087,fail,anat dice 0.9899838468112087 < 0.99
688,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5309/ses-1/func/sub-UOA5309_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5309/ses-1/func/sub-UOA5309_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5309/ses-1/func/sub-UOA5309_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA5309,rest,MNI152NLin2009cAsym,0.26162357731084335,0.18436156230740736,0.9338287331917905,pass,
689,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5516/ses-1/anat/sub-UOA5516_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5516/ses-1/anat/sub-UOA5516_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA5516,,MNI152NLin2009cAsym,,,0.9904939360446761,pass,
690,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5516/ses-1/func/sub-UOA5516_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5516/ses-1/func/sub-UOA5516_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA5516/ses-1/func/sub-UOA5516_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA5516,rest,MNI152NLin2009cAsym,0.21163807994578313,0.21163807994578313,0.9313856757172019,pass,
691,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6198/ses-1/anat/sub-UOA6198_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6198/ses-1/anat/sub-UOA6198_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA6198,,MNI152NLin2009cAsym,,,0.9885563198833708,fail,anat dice 0.9885563198833708 < 0.99
692,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6198/ses-1/func/sub-UOA6198_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6198/ses-1/func/sub-UOA6198_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6198/ses-1/func/sub-UOA6198_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA6198,rest,MNI152NLin2009cAsym,0.1180993737284639,0.10266463707155353,0.9193976778725756,pass,
693,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6744/ses-1/anat/sub-UOA6744_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6744/ses-1/anat/sub-UOA6744_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA6744,,MNI152NLin2009cAsym,,,0.9901436833834015,pass,
694,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6744/ses-1/func/sub-UOA6744_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6744/ses-1/func/sub-UOA6744_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6744/ses-1/func/sub-UOA6744_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA6744,rest,MNI152NLin2009cAsym,0.16539056187068274,0.1486923350444444,0.9255320309346946,pass,
695,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6784/ses-1/anat/sub-UOA6784_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6784/ses-1/anat/sub-UOA6784_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA6784,,MNI152NLin2009cAsym,,,0.990889390072837,pass,
696,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6784/ses-1/func/sub-UOA6784_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6784/ses-1/func/sub-UOA6784_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6784/ses-1/func/sub-UOA6784_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA6784,rest,MNI152NLin2009cAsym,0.09334169287550198,0.09334169287550198,0.9415527251250849,pass,
697,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6857/ses-1/anat/sub-UOA6857_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6857/ses-1/anat/sub-UOA6857_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA6857,,MNI152NLin2009cAsym,,,0.9850973831575368,fail,anat dice 0.9850973831575368 < 0.99
698,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6857/ses-1/func/sub-UOA6857_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6857/ses-1/func/sub-UOA6857_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA6857/ses-1/func/sub-UOA6857_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA6857,rest,MNI152NLin2009cAsym,0.37042177540963855,0.3155328849856459,0.9197107160643527,fail,fds_mean_scrubbed 0.3155328849856459mm > 0.3mm; 
699,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7076/ses-1/anat/sub-UOA7076_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7076/ses-1/anat/sub-UOA7076_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA7076,,MNI152NLin2009cAsym,,,0.9771431497313469,fail,anat dice 0.9771431497313469 < 0.99
700,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7076/ses-1/func/sub-UOA7076_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7076/ses-1/func/sub-UOA7076_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7076/ses-1/func/sub-UOA7076_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA7076,rest,MNI152NLin2009cAsym,0.3409485760803213,0.277597368637619,0.890338796669634,pass,
701,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7821/ses-1/anat/sub-UOA7821_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7821/ses-1/anat/sub-UOA7821_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA7821,,MNI152NLin2009cAsym,,,0.988892515114226,fail,anat dice 0.988892515114226 < 0.99
702,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7821/ses-1/func/sub-UOA7821_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7821/ses-1/func/sub-UOA7821_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA7821/ses-1/func/sub-UOA7821_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA7821,rest,MNI152NLin2009cAsym,0.12091165771999997,0.12091165771999998,0.9288859946358208,pass,
703,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8675/ses-1/anat/sub-UOA8675_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8675/ses-1/anat/sub-UOA8675_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA8675,,MNI152NLin2009cAsym,,,0.9882857492363908,fail,anat dice 0.9882857492363908 < 0.99
704,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8675/ses-1/func/sub-UOA8675_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8675/ses-1/func/sub-UOA8675_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8675/ses-1/func/sub-UOA8675_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA8675,rest,MNI152NLin2009cAsym,0.06274476072702724,0.05785221030781288,0.9013239487380617,pass,
705,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8821/ses-1/anat/sub-UOA8821_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8821/ses-1/anat/sub-UOA8821_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA8821,,MNI152NLin2009cAsym,,,0.9903028256352082,pass,
706,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8821/ses-1/func/sub-UOA8821_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8821/ses-1/func/sub-UOA8821_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8821/ses-1/func/sub-UOA8821_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA8821,rest,MNI152NLin2009cAsym,0.3382869718634538,0.24598335197524754,0.8896290942609643,fail,func dice 0.8896290942609643 < 0.89; 
707,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8932/ses-1/anat/sub-UOA8932_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8932/ses-1/anat/sub-UOA8932_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA8932,,MNI152NLin2009cAsym,,,0.9918589680842637,pass,
708,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8932/ses-1/func/sub-UOA8932_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8932/ses-1/func/sub-UOA8932_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA8932/ses-1/func/sub-UOA8932_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA8932,rest,MNI152NLin2009cAsym,0.1302187056144578,0.1302187056144578,0.9255123274537789,pass,
709,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9033/ses-1/anat/sub-UOA9033_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9033/ses-1/anat/sub-UOA9033_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA9033,,MNI152NLin2009cAsym,,,0.9913762682135023,pass,
710,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9033/ses-1/func/sub-UOA9033_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9033/ses-1/func/sub-UOA9033_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9033/ses-1/func/sub-UOA9033_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA9033,rest,MNI152NLin2009cAsym,0.08518390235341362,0.08518390235341362,0.9135147328957687,pass,
711,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9422/ses-1/anat/sub-UOA9422_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9422/ses-1/anat/sub-UOA9422_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA9422,,MNI152NLin2009cAsym,,,0.991045854638432,pass,
712,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9422/ses-1/func/sub-UOA9422_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9422/ses-1/func/sub-UOA9422_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9422/ses-1/func/sub-UOA9422_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA9422,rest,MNI152NLin2009cAsym,0.12907395458781232,0.12907395458781232,0.929654568347293,pass,
713,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9597/ses-1/anat/sub-UOA9597_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9597/ses-1/anat/sub-UOA9597_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA9597,,MNI152NLin2009cAsym,,,0.9910805742008764,pass,
714,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9597/ses-1/func/sub-UOA9597_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9597/ses-1/func/sub-UOA9597_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9597/ses-1/func/sub-UOA9597_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA9597,rest,MNI152NLin2009cAsym,0.1468095726955823,0.14170556827723574,0.9264598040825262,pass,
715,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9648/ses-1/anat/sub-UOA9648_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9648/ses-1/anat/sub-UOA9648_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA9648,,MNI152NLin2009cAsym,,,0.9917326728060917,pass,
716,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9648/ses-1/func/sub-UOA9648_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9648/ses-1/func/sub-UOA9648_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9648/ses-1/func/sub-UOA9648_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA9648,rest,MNI152NLin2009cAsym,0.1764224342047852,0.1690942369673123,0.9101330647753326,pass,
717,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9842/ses-1/anat/sub-UOA9842_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9842/ses-1/anat/sub-UOA9842_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA9842,,MNI152NLin2009cAsym,,,0.9914334056924199,pass,
718,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9842/ses-1/func/sub-UOA9842_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9842/ses-1/func/sub-UOA9842_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9842/ses-1/func/sub-UOA9842_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA9842,rest,MNI152NLin2009cAsym,0.1001336751518072,0.1001336751518072,0.9297182605652288,pass,
719,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9888/ses-1/anat/sub-UOA9888_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9888/ses-1/anat/sub-UOA9888_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA9888,,MNI152NLin2009cAsym,,,0.9911765333560971,pass,
720,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9888/ses-1/func/sub-UOA9888_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9888/ses-1/func/sub-UOA9888_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9888/ses-1/func/sub-UOA9888_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA9888,rest,MNI152NLin2009cAsym,0.09647439575345379,0.08814872683987801,0.9345677109706964,pass,
721,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9923/ses-1/anat/sub-UOA9923_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9923/ses-1/anat/sub-UOA9923_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOA9923,,MNI152NLin2009cAsym,,,0.9876041849206311,fail,anat dice 0.9876041849206311 < 0.99
722,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9923/ses-1/func/sub-UOA9923_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9923/ses-1/func/sub-UOA9923_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOA9923/ses-1/func/sub-UOA9923_ses-1_task-rest_desc-confounds_timeseries.tsv,1,UOA9923,rest,MNI152NLin2009cAsym,0.19079884240562245,0.17972177913168721,0.9090480880400805,pass,
723,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOW0147/ses-1/anat/sub-UOW0147_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-UOW0147/ses-1/anat/sub-UOW0147_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,UOW0147,,MNI152NLin2009cAsym,,,0.9868250130209626,fail,anat dice 0.9868250130209626 < 0.99
